url,name,description,adaptive_support,remote_support,duration,test_type
https://www.shl.com/products/product-catalog/view/verify-interactive-process-monitoring/,Verify Interactive Process Monitoring,,No,Yes,30,Ability & Aptitude
https://www.shl.com/products/product-catalog/view/virtual-assessment-and-development-centers/,Virtual Assessment and Development Centers,,No,Yes,30,Personality & Behavior
https://www.shl.com/products/product-catalog/view/visual-basic-for-applications-new/,Visual Basic for Applications (New),,No,Yes,30,Knowledge & Skills
https://www.shl.com/products/product-catalog/view/visual-comparison-uk/,Visual Comparison - UK,,No,Yes,30,Knowledge & Skills
https://www.shl.com/products/product-catalog/view/visual-comparison-us/,Visual Comparison - US,,No,Yes,30,Knowledge & Skills
https://www.shl.com/products/product-catalog/view/vlsi-and-embedded-systems-new/,VLSI and Embedded Systems (New),,No,Yes,30,Knowledge & Skills
https://www.shl.com/products/product-catalog/view/what-is-the-value-us/,What Is The Value - US,,Yes,Yes,30,Knowledge & Skills
https://www.shl.com/products/product-catalog/view/workplace-administration-skills-new/,Workplace Administration Skills (New),,No,Yes,30,Knowledge & Skills
https://www.shl.com/products/product-catalog/view/workplace-health-and-safety-new/,Workplace Health and Safety (New),,No,Yes,30,Knowledge & Skills
https://www.shl.com/products/product-catalog/view/writex-email-writing-customer-service-new/,WriteX - Email Writing (Customer Service) (New),,No,Yes,30,Simulations
https://www.shl.com/products/product-catalog/view/writex-email-writing-managerial-new/,WriteX - Email Writing (Managerial) (New),,No,Yes,30,Simulations
https://www.shl.com/products/product-catalog/view/writex-email-writing-sales-new/,WriteX - Email Writing (Sales) (New),,No,Yes,30,Biodata & Situational Judgement|Simulations
https://www.shl.com/products/product-catalog/view/written-english-v1/,Written English v1,,Yes,Yes,30,Knowledge & Skills
https://www.shl.com/products/product-catalog/view/written-spanish/,Written Spanish,,Yes,Yes,30,Knowledge & Skills
https://www.shl.com/products/product-catalog/view/zabbix-new/,Zabbix (New),,No,Yes,30,Knowledge & Skills
https://www.shl.com/products/product-catalog/view/360-digital-report/,360 Digital Report,,No,Yes,30,Development & 360
https://www.shl.com/products/product-catalog/view/360-multi-rater-feedback-system-mfs/,360° Multi-Rater Feedback System (MFS),,No,Yes,30,Development & 360|Personality & Behavior
